ID,Description,Source,Name,Form_ID,Comment,Doubt,Etymon_ID,Is_Main_Entry
32645_1,,,"PPH *punit 'a tear, small hole, or rip'",19083-3ee07561d135e87bd94e7b991ebe4541-1,,,32645,true
32646_1,,,"PMP *puRu₁ 'a skin disease: framboesia, yaws'",19081-78beff02fbadb393341e02d75bb5e3b5-1,,,32646,true
32647_1,,,"PWMP *putus₂ 'to snap, break off'",19094-1da71de197e1b0170a640553e18f27a5-1,,,32647,true
32648_1,,,"PWMP *putut₁ 'to snap, break off'",19094-1da71de197e1b0170a640553e18f27a5-2,,,32648,true
32649_1,,,"PWMP *putut₂ 'cut short, bobbed; short in stature'",19094-e6db1daa562f5556f4f2903ce804114c-1,,,32649,true
32650_1,,,PPH *tanúd 'to thread a needle',19083-ded77ddcefc9e900b57d0da972b79e69-1,,,32650,true
32651_1,,,"PPH *tanúR 'loud sound; volume, loudness'",19083-daefd615d49cff1ad580eeb5e56e0718-1,,,32651,true
32652_1,,,"PPH *tánus 'straight, as tree limbs'",19083-f93151b79ac541801bd8eec4ae381034-1,,,32652,true
32654_1,,,POC *mumuni 'to hide',19082-3d60c03eb92d5cb9e010f28a5392b684-1,,,32654,true
32655_1,,,PMP *pakan 'the weft thread in weaving',19081-0ad4b7e98b7364b539983cc9eedfa79b-1,,,32655,true
32656_1,,,"PPH *paŋah 'jaw, jawbone'",19083-37388b82cc95368cccc2c2b8b0cef90f-1,,,32656,true
32657_1,,,PWMP *paŋkal 'visible tree roots above the ground',19094-4bfaedaf2f596ab275ba3e9628c668ee-1,,,32657,true
32658_1,,,PPH *piki 'kind of cloth',19083-585cf75e484ac4537e412750d6d267f5-1,,,32658,true
32659_1,,,"PMP *pikut 'to bend over, as a person'",19081-d495884a9b69f0ad652cf7a686b17f2e-1,,,32659,true
32660_1,,,PPH *píkut 'forced marriage; to force into marriage',19083-a06b3357d402d0fdc735f284a692f919-1,,,32660,true
32661_1,,,"PWMP *sambuni 'to hide, hidden'",19094-75b7a731892da0ba7bc09a2fa0c8d38e-1,,,32661,true
32662_1,,,"PWMP *tabuni₂ 'to hide, hidden'",19094-75b7a731892da0ba7bc09a2fa0c8d38e-2,,,32662,true
32663_1,,,PWMP *buŋsu 'youngest child',19094-322be6541692ba4110d54abdc971a6ba-1,,,32663,true
32664_1,,,PPH *buŋuq 'skull',19083-f13460bd46c28e73e8d2b6122bea2241-1,,,32664,true
32665_1,,,PPH *pusít 'squid',19083-9fb967ff8d2ab5b93a3e6154fcafe2ed-1,,,32665,true
32666_1,,,PPH *qalís 'to change place or activity',19083-1d1fa7fdfeb2b7fb41891c473c636277-1,,,32666,true
32666_2,,,PPH *qalis-an 'to change place or activity',19083-1d1fa7fdfeb2b7fb41891c473c636277-2,,,32666,false
32667_1,,,PPH *anam 'a plant: Glochidion spp.',19083-0024125ae180470383983d82cd6b2920-1,,,32667,true
32668_1,,,PPH *ananay₁ 'exclamation of pain; ouch!',19083-ea5f2c48fbe2a9dff51f5b78f3e7db0a-1,,,32668,true
32669_1,,,"PPH *ananay₂ 'go or do something slowly, take one’s time'",19083-1fa914a56e76413937b1b8f26e9d17ca-1,,,32669,true
32670_1,,,PPH *anayup 'beautyberry: Callicarpa spp.',19083-05b662929364e12b93b55ae9f8a9df77-1,,,32670,true
32671_1,,,PMP *gurit 'to scratch; sound of scratching',19081-176cb1c76967a10c24e10366bcb78a21-1,,,32671,true
32672_1,,,PPH *katana 'the castor bean plant: Ricinus communis L.',19083-38b99c33531e4a4fc5b9f61db015b762-1,,,32672,true
32675_1,,,"PPH *taŋuq 'to nod the head, as in agreement'",19083-6a32074f83b6e5838ee40b0c34110ad1-1,,,32675,true
32676_1,,,PPH *tatus 'coconut crab: Birgus latro',19083-604f25eedb498f698ef9293e1aa8fd0f-1,,,32676,true
32677_1,,,"PPH *tubuy 'send for, allow to go'",19083-7923935f44f53524fd699fd5233099a0-1,,,32677,true
32678_1,,,"PPH *weswés 'to whirl, spin around'",19083-de4af23259a690553730304c49a979c2-1,,,32678,true
32679_1,,,PPH *álem 'a shrub or tree: Melanolepis multiglandulosa',19083-63cbb18adeecd60e11a32337304008e2-1,,,32679,true
32681_1,,,"PPH *aŋas 'face, countenance'",19083-dad99dcf5e3c2cd35dd5b577ec87d65c-1,,,32681,true
32682_1,,,"PPH *áway 'to quarrel, argue, fight'",19083-01fff08157c0312013650d2c67bd3d57-1,,,32682,true
32683_1,,,"PPH *balinu 'creeping vine that grows on sandy beaches, the beach morning glory: Ipomoea pes-caprae'",19083-1dd9d2f800ccd263cee0b489c47ab1fe-1,,,32683,true
32684_1,,,PPH *batiŋ 'to catch by the legs',19083-0e2a1afdb72e7e143f10a76f3907788e-1,,,32684,true
32684_2,,,PPH *ma-masiŋ 'to catch by the legs',19083-0e2a1afdb72e7e143f10a76f3907788e-2,,,32684,false
32685_1,,,POC *damwa 'forehead',19082-ac0fd167cfb07749caa7e082158041c4-1,,,32685,true
32686_1,,,PPH *deŋdeŋ₁ 'to cook vegetables',19083-61ad9b735b9f61937ba7aaf46742431e-1,,,32686,true
32687_1,,,PMP *ñepuq 'stonefish',19081-36a5f0befbed3c8278a415f09be5e251-2,,,32687,true
32688_1,,,"PPH *sabuŋ₂ 'flower, blossom of fruit tree'",19083-cc506dfe58f75ed1fc1ea4404ca83609-1,,,32688,true
32689_1,,,"PPH *saR(e)ked 'to block passage, oppose movement; come to a temporary stop'",19083-76bfca5fb684d050d367f272516a15c7-1,,,32689,true
32690_1,,,PPH *adayúq 'far',19083-17d965747c701d6ffb406cad0f4265dc-1,,,32690,true
32690_2,,,"PPH *ma-adayuq 'far, far away, far off, distant'",19083-456600718a024ad09e04a7e4f6b8f1d3-1,,,32690,false
32690_3,,,"PPH *d<um>ayuq 'to distance oneself, move far off'",19083-33c7a75d10c0389392e4253b93b370f9-1,,,32690,false
32691_1,,,PPH *bilas 'relationship between spouses of siblings',19083-929b2d5cd76f91b68b0a8a91f8e42adc-1,,,32691,true
32692_1,,,"PPH *hadawiq 'far, distant'",19083-c7d78377642bd12d2194d500fa9849cd-1,,,32692,true
32693_1,,,PWMP *duŋun 'a shore tree: Heritiera littoralis',19094-c2e2c0cf9dce39eb305df3ca600de7c1-1,,,32693,true
32694_1,,,PPH *guyud₁ 'banana sp.',19083-d95ef206518ce7c801939afea6feb24a-3,,,32694,true
32695_1,,,PPH *guyud₂ 'rice variety',19083-cdbbbbb96a3ba77850864bceb8c5fe65-1,,,32695,true
32696_1,,,PPH *Rabat 'driftwood; flotsam',19083-f31a9b61edd55e3a4a1cd3aa3a77bfbb-1,,,32696,true
32697_1,,,PMP *namut 'an evergreen tree with decorative flowers: Cynometra ramiflora L.',19081-c40b01e7369c51c1ccb82ebff8a8b76b-1,,,32697,true
32698_1,,,"PPH *seki 'foot, leg'",19083-b66bd44815b99374d2c9c65aeb6e067c-1,,,32698,true
32699_1,,,"PPH *taŋah 'stupid, silly, ignorant'",19083-e9484b0456177a1e9fb994f54f881997-1,,,32699,true
32700_1,,,PPH *umah 'to kiss',19083-40b0cbb24a0eb6409c8d5429457ad53c-2,,,32700,true
32700_2,,,PPH *umah-an 'to kiss someone',19083-43e91be562b9cd08c8ea914ff411c27e-1,,,32700,false
32701_1,,,PPH *apiŋ 'cheek',19083-af238f7fa55be68cec87e800e3606c04-1,,,32701,true
32702_1,,,"PPH *búnut 'pulling out, uprooting'",19083-4bb9c19ff01311a8b9dd1fbda380e04b-1,,,32702,true
32702_2,,,PPH *bunút-en 'to pull out; uproot',19083-58177dc40d5b514b31c9f5d9842743e3-1,,,32702,false
32703_1,,,"PPH *hátuŋ 'fuel for fire, anything used to start a fire'",19083-ce463b42fc4fbaedcc4d25852c82f907-1,,,32703,true
32704_1,,,"PPH *balud 'to bind, tie up (as a person)'",19083-4e94ac5b67ad19ac1e9019f56babfb65-1,,,32704,true
32704_2,,,"PPH *i-balud 'to bind, tie up (as a person)'",19083-4e94ac5b67ad19ac1e9019f56babfb65-2,,,32704,false
32704_3,,,"PPH *balud-en 'to bind, tie up (as a person)'",19083-4e94ac5b67ad19ac1e9019f56babfb65-3,,,32704,false
32705_1,,,"PPH *bunuŋ 'to distribute, pass out shares (as of food)'",19083-25b25d68441da56943cb4a486e59c9cc-1,,,32705,true
32706_1,,,"PPH *parek 'murky, as water or other liquid'",19083-f3c9235c7e1350f6cbf8d77c555ee9b7-1,,,32706,true
32706_2,,,"PPH *ma-parek 'murky, full of sediment'",19083-b78fa83347f099f62d39131a67a14e3a-1,,,32706,false
32707_1,,,"PPH *pásuq 'to roast, broil; scald, sear, burn'",19083-53faf30f2ffb3804d8e03b5705baf062-1,,,32707,true
32707_2,,,"PPH *ma-pásuq 'be scorched, scalded'",19083-2170bebfd494861a8e892534b79d62ce-1,,,32707,false
32707_3,,,PPH *ka-pasuq-an 'affected by heat',19083-f82f9f3508f78780a11d7a13d7d44082-1,,,32707,false
32707_4,,,"PPH *pasúq-en 'to roast; singe, cauterize'",19083-5b5bbfcfb59b61732b05a4b818720618-1,,,32707,false
32708_1,,,PPH *saŋi 'molar tooth',19083-51ecea229e28e7151251c832e72754d5-1,,,32708,true
32709_1,,,"PPH *sauŋ 'canine tooth; tusk, as of wild boar'",19083-d4889d352383d979ed17bc1bcb3ce88e-1,,,32709,true
32710_1,,,"PPH *labas 'pass by, overlook something when searching; to pass by (of time)'",19083-7e36aea2a2dc10d177f18f1ad4c34404-1,,,32710,true
32710_2,,,PPH *pa-labas-en 'to let something pass by',19083-250e4b8641e1674b3eb710705d02a5e8-1,,,32710,false
32710_3,,,PPH *l<um>ábas 'to pass by',19083-0a88411dce11dd7ca94bf7deec865ccc-1,,,32710,false
32710_4,,,"PPH *labas-an 'to pass by, overlook'",19083-8eeeeed3c1eddb2ecd1d33b1edb70877-1,,,32710,false
32711_1,,,"PWMP *lemaq 'soft, weak, slack'",19094-b7ce5f1eb917a58fa44fb2cb82f305db-1,,,32711,true
32712_1,,,"PPH *lúbid 'string, rope, cordage made by twining fibers'",19083-3c7081256f002eb461aa253115e16105-1,,,32712,true
32712_2,,,PPH *lubid-en 'twist fibers into twine',19083-be53b1546bb6b5b77e5fbe08af015a91-1,,,32712,false
32713_1,,,"PPH *pulaw 'stay awake all night, as in a vigil for the dead'",19083-e788bd3f58e4328d6e42da466d35732a-1,,,32713,true
32714_1,,,"PWMP *sedep₂ 'pleasant, agreeable; tasty, delicious'",19094-206fd26a0e63ba331f91785bc2e99b64-1,,,32714,true
32715_1,,,"PPH *apatut 'small tree, probably Morinda citrifolia Linn.'",19083-58c2c0a32c87ca6c98ddbb85d5b0bc03-1,,,32715,true
32716_1,,,PPH *qatipulu 'breadfruit: Artocarpus spp.',19083-bf5f0e35cdb3987382a994ad03d7f993-1,,,32716,true
32717_1,,,"PPH *bakes₂ 'old woman; female, of animals'",19083-58c1a9335ef679bbf946a373f208fe60-1,,,32717,true
32718_1,,,PPH *basula 'hairy eggplant: Solanum ferox Linn.',19083-b5a2dfba13f59fe6d48d070be07d4ff6-1,,,32718,true
32720_1,,,"PPH *denet 'to touch, come in contact with'",19083-c2de7bb8ec34eb9dd8681d98ed4cd702-1,,,32720,true
32721_1,,,"PPH *haq(e)muq 'tame, docile, mild-mannered'",19083-8c75b3e9fc068ee2c2f065f52172660f-1,,,32721,true
32721_2,,,"PPH *ma-haq(e)muq 'tame, docile'",19083-186b52bfccd344ddcba0b9f2c95323a2-1,,,32721,false
32721_3,,,PPH *h<um>aq(e)muq 'to become tame or gentle',19083-ac8c83d758584e614dcf0509a611fe1e-1,,,32721,false
32722_1,,,"PPH *kelaqat 'sudden, abrupt, unexpected'",19083-256cfd5c426ba2cdfb46ab9063e0317c-1,,,32722,true
32723_1,,,"PPH *kiwkiw₂ 'to stir, mix in'",19083-e50b0d4fb532d32aac0a574da7cf21a8-1,,,32723,true
32723_2,,,"PPH *kiwkiw-en 'to stir, mix in'",19083-e50b0d4fb532d32aac0a574da7cf21a8-2,,,32723,false
32724_1,,,PPH *mata-án 'kind of marine fish with large eyes',19083-81da776273d57a0a0ec060b2130acf66-1,,,32724,true
32725_1,,,PPH *lánut 'abaca fiber; fiber-yielding plant; kind of tree with bark that yields a vine-like fiber',19083-d8ed22e9b8f25a4a9547be0aa5970653-1,,,32725,true
32726_1,,,"PPH *linak 'calm, still, quiet'",19083-e348acb66073db5d7aea049d62bdeeff-1,,,32726,true
32727_1,,,"PPH *lunag 'to melt, as lard'",19083-bd2843d352acbec2bb6c5f92640bdec9-1,,,32727,true
32728_1,,,PMP *pesu₁ 'hole in something',19081-9ef6fa3961bad60f7fdbba8837494418-1,,,32728,true
32728_2,,,POC *posu 'have a hole; be perforated',19082-48a61e1e140da073a7b5948ad21e2c00-1,,,32728,false
32729_1,,,PPH *píla 'clay',19083-01540f319ff0cf88928c83de23127fbb-1,,,32729,true
32730_1,,,PPH *qali-pugpug 'whirlwind',19083-9de357eb4eebbf5e2ce5a49f1c9ef342-1,,,32730,true
32731_1,,,"PPH *Rakéd 'to hitch, tie two things together'",19083-f55e63c1b77e2a2aa5b6b7a0cbdb412a-1,,,32731,true
32732_1,,,PPH *siám 'nine',19083-c785e1ed2950e3e36b1e2ca01f299a54-1,,,32732,true
32732_2,,,PPH *ika-siám 'ninth',19083-ed971f9f1ea92b0116c4a4c38d9e522c-1,,,32732,false
32732_3,,,PPH *ka-siam-an '(gloss uncertain)',19083-3d5c547190af20d9b421912e7082731b-40,,,32732,false
32733_1,,,PWMP *umpan 'bait',19094-03c737deb9ed03ae122e29348ac7c90d-3,,,32733,true
32734_1,,,"PPH *tíkal 'bruised or cramping, of feet after too much walking'",19083-6c29fd6540ff6e4a3163746c53c5cd17-1,,,32734,true
32735_1,,,"PPH *lebeŋ₂ 'pond, pool; lagoon'",19083-ba42c0c1ed6675df64d1622ef2ddda6d-1,,,32735,true
32736_1,,,"PPH *ledem 'shaded, shadowy'",19083-17437fa1f0c578233442554ff2de5c8b-1,,,32736,true
32737_1,,,"PWMP *payaq 'difficult, taxing (of work); serious (of illness)'",19094-02210d937d220d59af2249767b8abd7c-1,,,32737,true
32738_1,,,"PWMP *payu 'agreement, consensus; harmony (especially in material exchanges)'",19094-48d3f2f5cf0c135bef384bf676366e1d-1,,,32738,true
32739_1,,,PPH *pinsan 'first cousin',19083-2e4bb4c79b0e793132bbb8b70e8145cd-1,,,32739,true
32740_1,,,"PAN *puluŋ 'collection, gathering, assembly'",19072-4fc43643ec8a78fcd8cd81f65fc671ca-1,,,32740,true
32741_1,,,PWMP *daRehuŋ 'deep booming sound',19094-868d8d9d683610f5313a6c3cf7599068-1,,,32741,true
32742_1,,,PWMP *ginelaw 'dazzling light',19094-d864488f239efbda2062decc601b9da7-1,,,32742,true
32743_1,,,"PWMP *kidelap 'glitter, flash, sparkle'",19094-497f4a0d094ddafc99944b3602e8a57c-1,,,32743,true
32744_1,,,PWMP *kidelat 'lightning',19094-08238953fe0f6dd13f10714ebfbcb9f9-1,,,32744,true
32745_1,,,PWMP *kinelaw 'dazzling light',19094-d864488f239efbda2062decc601b9da7-2,,,32745,true
32746_1,,,PWMP *labetik 'to flick or snap',19094-c034fe363bf48538e7e47bee6606c3a5-1,,,32746,true
32747_1,,,"PWMP *lagecik 'splash, spatter'",19094-4c303825be847c2ad2d237819c227510-2,,,32747,true
32748_1,,,"PWMP *ragecik 'splash, spatter'",19094-4c303825be847c2ad2d237819c227510-4,,,32748,true
32749_1,,,"PWMP *lagepak 'slap, sound of collision'",19094-e02fabe383d6c0e0124335c1f5b253b5-1,,,32749,true
32750_1,,,"PWMP *ragepak 'slap, sound of collision'",19094-e02fabe383d6c0e0124335c1f5b253b5-2,,,32750,true
32751_1,,,PWMP *lagetub₁ 'make a thudding or popping sound',19094-98f1f30d58a3933b8f2749aabf93b30c-1,,,32751,true
32752_1,,,PWMP *lagetub₂ 'blister; blistered',19094-652acb32bccb7a8ac653a6cfeddd85f8-1,,,32752,true
32753_1,,,PWMP *lagetuk 'popping or knocking sound',19094-2f9a40d99a9d55fea1d407ed6c720bb0-1,,,32753,true
32754_1,,,PWMP *paŋku 'carry in front of one; hold in the lap',19094-4c37add9c358488eb58d762e9926bf0d-1,,,32754,true
32755_1,,,"PWMP *paras₂ 'face, looks, appearance'",19094-fd2fc682a5f7c0ccd4fa301963740a8e-1,,,32755,true
32756_1,,,PPH *parásan 'rattan sp.',19083-6c4ffc26079e285d3e85307c4c85057c-2,,,32756,true
32757_1,,,"PMP *parud 'rasp, file'",19081-bd8ab247dfc3cced494d3a0a3bb36f2e-2,,,32757,true
32758_1,,,"PWMP *payuŋ 'umbrella, parasol'",19094-64161f15a4427da7a96fb8a293f7bef5-1,,,32758,true
32758_2,,,PWMP *ma-mayuŋ 'to use an umbrella or parasol',19094-103af37a5d2193202c1412fe7e15d2d1-1,,,32758,false
32758_3,,,PWMP *payuŋ-an 'to hold an umbrella or parasol over someone',19094-9a5850e6836be7fa97d679d06314b4f4-1,,,32758,false
32759_1,,,"PWMP *pudak 'light-skinned, pale'",19094-7b839790b3c0bd76412b39c25f7e2d3c-1,,,32759,true
32760_1,,,PWMP *ranebut 'pluck out',19094-07f1c74e54659db114d03cc7fd6f58e0-1,,,32760,true
32761_1,,,PWMP *Ranebut 'pluck out',19094-07f1c74e54659db114d03cc7fd6f58e0-2,,,32761,true
32762_1,,,PWMP *takebas 'cut down small plants to clear a way',19094-e23a337d4ceacc02983d0a3045c9197a-1,,,32762,true
32763_1,,,PWMP *takelap 'cover with something flat',19094-1fa0446fbb97ee4a7c599b245f4fd2f0-1,,,32763,true
32764_1,,,PWMP *tak(e)lub 'to cover',19094-58baedb559b6053d8fd374f6d1bac034-3,,,32764,true
32765_1,,,"PWMP *taŋepi 'edge, bank, shore'",19094-4add731d21a81df09469db1b1de40459-1,,,32765,true
32766_1,,,PWMP *tulesuk 'prick or poke with a pointed object',19094-4d547199c66b3d83ca32645f2b943903-1,,,32766,true
32767_1,,,PWMP *tupelak 'push away',19094-4a587c591debf6a1879305d1da6b72ad-1,,,32767,true
32768_1,,,"PWMP *uteŋaq 'wobble, come loose, of something attached'",19094-e39ef167a4ab3a61d09952c6d4821120-1,,,32768,true
32769_1,,,"PWMP *parik 'ditch, canal'",19094-59a9c295e3ca57428f576c36cc020747-2,,,32769,true
32770_1,,,"POC *bonot 'closed, dammed up'",19082-a6daccc230ddbe5a2a03e7ccc0781a13-1,,,32770,true
32771_1,,,PWMP *pasaŋ₃ 'stake a bet in gambling',19094-0d96329e7b03eff349ccc785eee782f3-1,,,32771,true
32772_1,,,PWMP *pasaŋ₄ 'flood tide',19094-8d3564d4a359431fa6097be10cf943ed-1,,,32772,true
32773_1,,,PAN *pasuk 'enter',19072-e2a7106f1cc8bb1e1318df70aa0a3540-1,,,32773,true
32773_2,,,PMP *p<um>asuk 'to enter',19081-51f5d52897fd59cf9003c2b72cf78c42-1,,,32773,false
32774_1,,,"PPH *pagas 'hoarse, husky (of the voice)'",19083-b7f62ecd1a6f52d43738c06657753424-1,,,32774,true
32776_1,,,"PMP *peluk 'bend, curve'",19081-e4f442009391857771136639abbce2f1-11,,,32776,true
32777_1,,,"PMP *pened₁ 'stopped up, plugged'",19081-ad3dd79b3ae6fbc9b442f3ee1d713b62-1,,,32777,true
32777_2,,,"POC *bonor₂ 'stopped up, plugged'",19082-ad3dd79b3ae6fbc9b442f3ee1d713b62-1,,,32777,false
32778_1,,,"PWMP *pera 'dry, grainy, brittle'",19094-0447f7531faf856f9928721d126fc103-1,,,32778,true
32779_1,,,"PWMP *peRaw 'hoarse, husky (of the voice)'",19094-b7f62ecd1a6f52d43738c06657753424-1,,,32779,true
32780_1,,,"PWMP *peteŋ 'dusky, twilight, as near the end of day'",19094-47b51144943e8ce5763eab78e6bfa6bd-1,,,32780,true
32781_1,,,"PWMP *pindaq 'to move, change location'",19094-c6c435aa973d9caae981d5fef313deb5-1,,,32781,true
32782_1,,,PWMP *pahid 'wipe off',19094-9955b72eae8f77d57028b8a907eeb96a-1,,,32782,true
32783_1,,,"PWMP *pelaqam 'suffer in silence, conceal an illness'",19094-db788988272535360e19f26ed8d522f7-1,,,32783,true
32784_1,,,"PWMP *petpet₂ 'stuffed, crowded; blocked, clogged'",19094-638b38d1dca8e5ede8b0ef61377ac51d-1,,,32784,true
32785_1,,,"PMP *pia₃ 'to want, desire'",19081-101fbab30d9d589f749e7a4a2eea6969-1,,,32785,true
32786_1,,,PWMP *pidem 'close the eyes',19094-03a835575c50f84dc4055ae4fc188988-6,,,32786,true
32787_1,,,"PPH *piet 'narrow, tight'",19083-2d4da7bda5028c88ded3bfd5dd37a00d-1,,,32787,true
32788_1,,,PWMP *pintal 'to twist strands together (?)',19094-f5bdecb9ad567a665194ad8c8f3945cf-1,,,32788,true
32789_1,,,PWMP *piRpiR₂ 'to shake off water droplets',19094-c7068049880bb17046e949a2fbeecc1f-1,,,32789,true
32790_1,,,"PWMP *puas 'to relent or subside of appetite, passions, storms, etc.'",19094-648e81bb51e98af1969960f2ede09669-1,,,32790,true
32791_1,,,PWMP *puet 'buttocks',19094-04b5ca14dfe2f8374cd650d36ed353cf-4,,,32791,true
32792_1,,,"PWMP *puncek 'peak, summit'",19094-60c870df1009a4ffcb5eadd6c9df728d-1,,,32792,true
32793_1,,,"PWMP *puncu 'peak, summit, top'",19094-59574a207b8207af1a910f16fb5b4702-1,,,32793,true
32794_1,,,"PMP *puna₂ 'source, origin'",19081-186202a5b865c1c9667cbf6635bb42cc-1,,,32794,true
32795_1,,,PWMP *putik₁ 'ocular cataract',19094-6a2bad29963c679ae8d0b301580d9937-1,,,32795,true
32796_1,,,"PWMP *putik₂ 'to pick, pluck fruit'",19094-ced7f5a7aa18e01a6c2335140f676b94-1,,,32796,true
32797_1,,,"PWMP *putuŋ₂ 'to shorten, cut short or abbreviate'",19094-e10ddb312916268705f09a9785ca3f20-1,,,32797,true
32797_2,,,PWMP *putuŋ-an '(gloss uncertain)',19094-3d5c547190af20d9b421912e7082731b-106,,,32797,false
32798_1,,,PPH *pulí 'inherited characteristic; bloodline',19083-566d307d0e04dc4a3e221c5db81640ee-1,,,32798,true
32799_1,,,"PWMP *pukaw₂ 'dazed, in a trance'",19094-fd6a39184572b5b8f3251b09314b7060-1,,,32799,true
32800_1,,,"PWMP *pa(n)det 'compact, compressed, packed in tightly'",19094-aa2b34c055d94055b8ac7e1fb1349608-1,,,32800,true
32801_1,,,"POC *palu₄ 'to make war on, fight with'",19082-27b1e04b07ea377158cc834838c3346d-1,,,32801,true
32802_1,,,PWMP *paŋgaw 'sleeping platform',19094-7d23a77f1d0aacd7516ce5cf320cd959-1,,,32802,true
32803_1,,,"PMP *papak 'to break, chip off'",19081-8bf8f2b309aa3155004f54ea139c5cad-1,,,32803,true
32803_2,,,"POC *babak 'to break, chip off'",19082-8bf8f2b309aa3155004f54ea139c5cad-1,,,32803,false
32804_1,,,PWMP *paqud 'pull inward or towards oneself',19094-86fa9ed841183686b376cd0cc01a281f-1,,,32804,true
32805_1,,,PWMP *parawan 'kind of tree',19094-56c4a85495f06cae2f3f336586727bac-1,,,32805,true
32806_1,,,PWMP *pelet 'acrid or bitter taste',19094-761df0cc90ba73fb2e9a758b5a3603ca-1,,,32806,true
32807_1,,,"PMP *pened₂ 'formal gathering, as of chiefs'",19081-402af00a2595c0dbcbe909abfd337a60-1,,,32807,true
32807_2,,,"POC *ponor 'formal gathering, as of chiefs, with possible connections to announcing temporary taboos'",19082-83c19b9f589cb0cc16608bec6b79cb90-1,,,32807,false
32808_1,,,PMP *pesuk 'have a hole; be perforated',19081-48a61e1e140da073a7b5948ad21e2c00-1,,,32808,true
32808_2,,,POC *posuk 'have a hole; be perforated',19082-48a61e1e140da073a7b5948ad21e2c00-2,,,32808,false
32809_1,,,"PPH *pugad 'nest, as of a bird'",19083-1dc0ea36f416c946b03c33dc12ec3731-1,,,32809,true
32809_2,,,"PPH *pugad-an 'nest, nesting place'",19083-435b93ad8bab3cb47e39f9711ec1cafa-1,,,32809,false
32810_1,,,"PWMP *puŋgu 'cut short, as a bird’s tail'",19094-1a28da4d8a817c50e66b0f0b9e856120-1,,,32810,true
32811_1,,,PPH *putik₃ 'mud',19083-c95e3dd9ec9230450a558cb17be2106d-3,,,32811,true
32812_1,,,PMP *banaRu 'the Indian tulip tree: Thespesia populnea',19081-1ad0aa2cf2a2a1c3df45894c5f16c188-1,,,32812,true
32813_1,,,PMP *bu-bulu 'betel pepper: Piper betle',19081-9110d098e1971cfeed32c166434a1f06-1,,,32813,true
32814_1,,,PMP *bunat 'a plant used to stun fish: Derris elliptica',19081-bf6530e0388cbb4e11ecf1c917e9941d-1,,,32814,true
32815_1,,,POC *mwata 'snake',19082-de1b2a7baf7850243db71c4abd4e5a39-1,,,32815,true
32816_1,,,POC *pakum 'Pandanus dubius',19082-6045906f842ecf994927912774adb723-1,,,32816,true
32817_1,,,POC *paliaRua 'a vine: Merremia peltata',19082-c127ecbf36c8f016cdda2e915190ba6e-1,,,32817,true
32818_1,,,PPH *palú 'kind of fish or eel',19083-e960e74f6ced35aa4aa0756daee658e1-1,,,32818,true
32819_1,,,PPH *panduŋ 'head covering',19083-c8eb8db19c9e80042754408de69677e1-1,,,32819,true
32820_1,,,POC *pani₂ 'apply oil or paint to the body',19082-4a69cf86c209dc9aa977f43a144c4cd9-1,,,32820,true
32821_1,,,POC *pwano-pwano 'a plant: Guettarda speciosa',19082-b490b733fecd59ef8a13ce7b2bb861b8-1,,,32821,true
32822_1,,,PPH *luk(e)tún 'young locust',19083-36c5bf4ba8ee3dc62de98e1ee3e1f992-1,,,32822,true
32823_1,,,"PPH *pantuk 'peak, summit'",19083-60c870df1009a4ffcb5eadd6c9df728d-1,,,32823,true
32824_1,,,POC *paqo 'a plant: Heliconia spp.',19082-1133e90309478b154db804194452f622-1,,,32824,true
32825_1,,,"PCEMP *paqus₂ 'to tie, bind'",19074-79c4a0430337237640407026dea6d012-1,,,32825,true
32826_1,,,POC *pwasa(rR) 'large pandanus sp.',19082-3d28a9fec65175b0cf997686a0eb0bf7-1,,,32826,true
32827_1,,,POC *pasa(rR) 'a woody plant or tree: Vitex cofassus',19082-e6c2f5e669368265dfec68e615a87656-1,,,32827,true
32828_1,,,POC *pasi 'to plant yams',19082-9e2ae33c03697ffc31ece5696d65d6a2-1,,,32828,true
32829_1,,,"POC *pati 'break off, snap off'",19082-82f7f296aad3bbfbea5f85ed95e9c52c-1,,,32829,true
32830_1,,,PMP *patuRu 'a cycad: Cycas rumphii',19081-8372fbb87be8e34e0d341e43777ed554-1,,,32830,true
32831_1,,,POC *pau 'a plant: Kleinhovia hospita',19082-13beb19b771b34efdb4c82e11ca13804-1,,,32831,true
32832_1,,,"POC *pesi 'coastal tree, perhaps Pongamia pinnata'",19082-807577922d60ab52fd54144b60d3fbfe-1,,,32832,true
32833_1,,,"POC *pijo 'kind of reed or cane, including Saccharum spontaneum'",19082-26a68586024b7c72395df425545834d6-1,,,32833,true
32834_1,,,POC *pinuan 'a tree: Macaranga spp.',19082-debee35be0618d9e322dc289f42d0127-1,,,32834,true
32835_1,,,POC *poipoi 'Pandanus sp.',19082-89cee9d0c1644ea9b78b82c088bd5734-2,,,32835,true
32836_1,,,POC *polok 'to grow (of plants)',19082-60e470b7d3f2321f10c9aad67ff234df-1,,,32836,true
32837_1,,,"POC *puRe₂ 'beach creepers, including Ipomoea grandiflora and Ipomoea pes-caprae'",19082-3488fa6cb75aba61aa9170864ccbb501-1,,,32837,true
32838_1,,,"POC *pwatika 'potato yam, aerial yam: Dioscorea bulbifera'",19082-e3bcad9f7dc93553831579eb05a9b6bc-1,,,32838,true
